customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00983,0,Yes,No,0,Month-to-month,Fiber optic,No,Yes,Mailed check,84.85,83.83,Yes
CUST-00984,0,No,No,69,Month-to-month,No,No,No,Bank transfer,89.5,5757.1,No
CUST-00985,0,No,Yes,62,Two year,Fiber optic,No,Yes,Mailed check,51.66,3160.63,No
CUST-00986,1,Yes,No,38,Month-to-month,Fiber optic,No,Yes,Bank transfer,51.63,1889.85,Yes
CUST-00987,0,Yes,Yes,44,Month-to-month,Fiber optic,No,No,Bank transfer,72.59,3188.09,No
CUST-00988,0,Yes,Yes,26,Month-to-month,Fiber optic,No internet service,No,Credit card,95.55,2475.91,Yes
CUST-00989,1,Yes,No,9,One year,No,No internet service,Yes,Electronic check,87.92,760.97,No
CUST-00990,1,No,Yes,41,One year,No,No,Yes,Credit card,39.96,1551.17,No
CUST-00991,1,No,No,59,One year,Fiber optic,No internet service,Yes,Credit card,59.72,3221.26,No
CUST-00992,0,No,No,16,One year,No,No internet service,Yes,Bank transfer,46.39,707.38,No
CUST-00993,0,Yes,No,52,Month-to-month,Fiber optic,Yes,Yes,Credit card,59.65,2915.16,Yes
CUST-00994,0,No,No,54,Two year,DSL,No,No,Electronic check,97.09,5057.06,No
CUST-00995,0,No,Yes,55,Month-to-month,DSL,Yes,Yes,Electronic check,36.55,1827.21,Yes
CUST-00996,0,No,No,24,One year,Fiber optic,No,Yes,Electronic check,32.62,769.96,Yes
CUST-00997,0,No,No,28,Month-to-month,DSL,No,Yes,Credit card,48.43,1351.58,Yes
CUST-00998,0,No,No,30,Two year,Fiber optic,No,No,Mailed check,70.75,1954.69,No
CUST-00999,0,Yes,Yes,62,Month-to-month,Fiber optic,No,Yes,Mailed check,77.42,4623.77,No
CUST-01000,0,No,No,65,Month-to-month,Fiber optic,No,Yes,Bank transfer,73.75,4698.8,No
CUST-01001,0,Yes,No,30,Month-to-month,DSL,No,No,Mailed check,88.51,2536.98,No
CUST-01002,1,Yes,No,70,Month-to-month,No,No internet service,No,Bank transfer,29.74,2068.36,No
CUST-01003,0,Yes,No,41,Month-to-month,Fiber optic,No internet service,Yes,Credit card,88.77,3461.91,No
CUST-01004,0,Yes,Yes,28,One year,DSL,No,No,Mailed check,58.76,1525.26,Yes
CUST-01005,0,Yes,No,0,Month-to-month,Fiber optic,Yes,Yes,Credit card,79.63,75.42,No
CUST-01006,0,Yes,Yes,44,Two year,Fiber optic,Yes,No,Bank transfer,38.53,1608.5,No
CUST-01007,0,No,Yes,47,Month-to-month,Fiber optic,Yes,Yes,Mailed check,65.1,2831.36,No
CUST-01008,1,No,No,70,One year,Fiber optic,No,No,Credit card,69.73,4777.11,No
CUST-01009,0,No,Yes,52,Month-to-month,DSL,Yes,No,Mailed check,88.12,4407.08,Yes
CUST-01010,0,No,No,2,One year,No,No internet service,No,Electronic check,33.29,62.39,No
CUST-01011,0,Yes,Yes,41,One year,Fiber optic,No,No,Mailed check,65.62,2534.82,No
CUST-01012,0,No,No,54,Month-to-month,DSL,No,Yes,Credit card,43.3,2191.29,No
CUST-01013,0,No,No,36,Two year,Fiber optic,Yes,No,Bank transfer,75.11,2554.67,No
CUST-01014,0,Yes,No,31,Month-to-month,Fiber optic,No,Yes,Bank transfer,80.54,2378.92,No
CUST-01015,0,No,No,59,Month-to-month,Fiber optic,No,Yes,Bank transfer,90.74,4995.46,Yes
CUST-01016,0,No,No,44,One year,Fiber optic,No,Yes,Electronic check,54.3,2345.75,Yes
CUST-01017,0,Yes,No,49,Two year,Fiber optic,Yes,No,Electronic check,83.54,4064.14,No
CUST-01018,0,No,No,33,Month-to-month,Fiber optic,No internet service,No,Mailed check,92.22,2898.04,Yes
CUST-01019,0,Yes,No,20,Month-to-month,DSL,Yes,No,Credit card,32.14,624.25,No
CUST-01020,0,No,Yes,37,Two year,DSL,Yes,Yes,Electronic check,77.25,2838.4,No
CUST-01021,0,No,Yes,70,One year,No,No internet service,No,Bank transfer,84.17,5415.8,No
CUST-01022,0,Yes,No,43,Two year,Fiber optic,Yes,No,Credit card,59.83,2364.23,No
CUST-01023,0,No,No,51,Month-to-month,Fiber optic,Yes,No,Electronic check,40.78,1886.9,Yes
CUST-01024,0,No,No,9,One year,DSL,No,Yes,Electronic check,83.86,712.63,Yes
CUST-01025,0,Yes,No,72,Month-to-month,Fiber optic,No,Yes,Credit card,41.01,2755.23,No
CUST-01026,0,No,No,17,Two year,DSL,Yes,No,Electronic check,61.43,998.42,No
CUST-01027,0,No,No,70,Month-to-month,DSL,Yes,No,Bank transfer,64.2,4247.31,No
CUST-01028,0,No,No,32,One year,DSL,Yes,Yes,Credit card,79.31,2332.4,Yes
CUST-01029,0,No,No,67,Month-to-month,Fiber optic,No,Yes,Mailed check,52.47,3301.46,Yes
CUST-01030,0,Yes,No,65,One year,Fiber optic,Yes,Yes,Mailed check,51.31,3011.27,No
CUST-01031,0,Yes,No,55,One year,DSL,No,Yes,Bank transfer,66.98,3513.48,No
CUST-01032,0,No,Yes,66,Month-to-month,DSL,No internet service,No,Bank transfer,85.13,5209.02,No
CUST-01033,0,Yes,Yes,44,Two year,Fiber optic,Yes,Yes,Credit card,110.75,4440.45,No
CUST-01034,0,Yes,No,61,Month-to-month,Fiber optic,No,Yes,Bank transfer,34.85,1927.27,No
CUST-01035,0,No,No,12,One year,Fiber optic,Yes,No,Credit card,71.31,831.28,No
CUST-01036,0,No,Yes,5,Month-to-month,DSL,Yes,Yes,Electronic check,43.27,200.07,Yes
CUST-01037,0,No,Yes,39,Month-to-month,Fiber optic,Yes,Yes,Mailed check,85.38,3216.21,Yes
CUST-01038,0,No,Yes,59,Month-to-month,No,No,No,Electronic check,46.23,2677.25,No
CUST-01039,0,No,No,55,Month-to-month,Fiber optic,No,Yes,Bank transfer,51.51,2691.39,No
CUST-01040,1,No,No,38,Month-to-month,DSL,No,No,Electronic check,53.21,1846.68,No
CUST-01041,0,Yes,No,38,One year,Fiber optic,No,No,Credit card,63.48,2319.26,No
CUST-01042,0,Yes,No,44,One year,DSL,No internet service,No,Credit card,71.46,2852.33,No
CUST-01043,0,Yes,Yes,63,One year,DSL,No,Yes,Credit card,74.67,4618.19,No
CUST-01044,0,Yes,Yes,61,Month-to-month,DSL,Yes,No,Credit card,64.88,3863.31,No
CUST-01045,0,Yes,No,8,Month-to-month,No,No internet service,Yes,Electronic check,38.4,288.83,No
CUST-01046,0,No,No,43,Month-to-month,Fiber optic,No,No,Bank transfer,79.56,3171.03,Yes
CUST-01047,0,No,No,27,One year,No,No,Yes,Bank transfer,63.94,1676.24,No
CUST-01048,0,No,Yes,58,Two year,Fiber optic,No,Yes,Bank transfer,88.23,4895.87,No
CUST-01049,1,Yes,No,36,Month-to-month,Fiber optic,No,Yes,Credit card,50.85,1674.1,No
CUST-01050,0,Yes,No,72,One year,DSL,Yes,No,Bank transfer,32.95,2315.27,No
CUST-01051,0,Yes,No,31,Month-to-month,Fiber optic,Yes,No,Electronic check,64.32,1861.12,No
CUST-01052,0,Yes,No,49,Month-to-month,DSL,No,Yes,Credit card,90.92,4407.79,Yes
CUST-01053,0,Yes,No,7,Month-to-month,Fiber optic,No,No,Mailed check,68.22,469.4,Yes
CUST-01054,1,No,No,68,Month-to-month,DSL,No,No,Mailed check,61.01,3848.24,No
CUST-01055,0,Yes,No,11,One year,Fiber optic,No,Yes,Bank transfer,47.59,484.5,Yes
CUST-01056,0,No,No,27,Two year,Fiber optic,No internet service,Yes,Credit card,100.16,2541.49,Yes
CUST-01057,0,Yes,No,61,Month-to-month,DSL,No internet service,No,Bank transfer,44.41,2656.04,No
CUST-01058,0,No,No,70,Month-to-month,DSL,No,No,Electronic check,50.49,3227.05,Yes
CUST-01059,1,No,No,35,One year,No,Yes,No,Bank transfer,76.4,2491.11,No
CUST-01060,0,No,No,35,Two year,DSL,No,No,Bank transfer,27.88,942.54,No
CUST-01061,0,Yes,No,3,One year,DSL,No,No,Electronic check,90.49,245.23,Yes
CUST-01062,0,No,No,71,Month-to-month,DSL,No,Yes,Bank transfer,77.48,4981.72,No
CUST-01063,1,Yes,No,1,One year,Fiber optic,Yes,No,Credit card,82.98,81.01,No
CUST-01064,0,No,Yes,1,Month-to-month,Fiber optic,No,Yes,Credit card,76.16,72.52,Yes
CUST-01065,1,Yes,No,34,Two year,DSL,No,No,Mailed check,61.78,2007.59,No
CUST-01066,0,No,No,0,Month-to-month,Fiber optic,No,No,Bank transfer,43.74,40.45,Yes
CUST-01067,0,No,Yes,11,One year,Fiber optic,No internet service,No,Credit card,62.2,652.16,Yes
CUST-01068,0,No,Yes,45,Month-to-month,DSL,No,Yes,Bank transfer,45.5,1954.34,No
CUST-01069,0,No,Yes,51,Month-to-month,No,No,Yes,Mailed check,74.72,3587.32,No
CUST-01070,0,Yes,No,21,Two year,No,No,Yes,Electronic check,81.14,1697.88,No
CUST-01071,0,No,Yes,58,One year,DSL,No,No,Electronic check,94.54,4962.0,No
CUST-01072,1,Yes,No,44,Month-to-month,DSL,Yes,Yes,Bank transfer,72.44,3000.88,No
CUST-01073,1,Yes,Yes,16,Two year,DSL,No,Yes,Credit card,83.49,1316.8,Yes
CUST-01074,0,Yes,Yes,52,Two year,DSL,No,No,Bank transfer,59.06,2827.36,No
CUST-01075,0,Yes,Yes,43,Month-to-month,Fiber optic,No,Yes,Credit card,55.43,2368.0,Yes
CUST-01076,0,Yes,Yes,59,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,74.47,4141.31,No
CUST-01077,0,No,No,11,Month-to-month,Fiber optic,No internet service,Yes,Mailed check,57.27,576.84,Yes
CUST-01078,0,Yes,No,16,One year,DSL,No,No,Bank transfer,70.38,1023.96,No
CUST-01079,0,No,No,22,Month-to-month,DSL,No,Yes,Mailed check,43.78,898.35,Yes
CUST-01080,0,Yes,No,24,Month-to-month,No,No,No,Electronic check,47.37,1127.75,No
CUST-01081,0,No,Yes,64,Two year,No,No,Yes,Bank transfer,77.71,4943.15,No
CUST-01082,0,Yes,No,53,Two year,DSL,No,Yes,Bank transfer,82.73,4193.2,No
CUST-01083,0,Yes,No,39,Two year,Fiber optic,No,Yes,Credit card,45.29,1610.56,Yes
CUST-01084,1,No,No,39,Two year,Fiber optic,No,Yes,Electronic check,78.41,2891.82,Yes
CUST-01085,0,No,No,64,One year,Fiber optic,No internet service,No,Mailed check,54.35,3275.87,No
CUST-01086,1,No,No,32,One year,Fiber optic,No,Yes,Electronic check,65.33,1929.81,Yes
CUST-01087,0,Yes,Yes,16,One year,No,No,Yes,Credit card,93.34,1355.45,No
CUST-01088,0,No,Yes,9,Month-to-month,DSL,No,Yes,Credit card,81.15,685.18,No
CUST-01089,0,No,No,24,Month-to-month,DSL,No,Yes,Mailed check,80.92,1820.09,No
CUST-01090,0,No,No,47,Month-to-month,No,No,Yes,Credit card,103.18,4705.91,Yes
CUST-01091,0,Yes,No,34,One year,DSL,No,Yes,Bank transfer,50.92,1626.4,No
CUST-01092,1,Yes,Yes,30,Month-to-month,DSL,Yes,No,Mailed check,45.28,1224.34,No
CUST-01093,0,Yes,No,35,Month-to-month,Fiber optic,Yes,Yes,Mailed check,50.56,1596.18,Yes
CUST-01094,0,No,No,71,One year,Fiber optic,Yes,Yes,Bank transfer,59.91,4120.69,No
CUST-01095,0,Yes,Yes,72,Month-to-month,Fiber optic,No internet service,No,Electronic check,18.0,1252.04,Yes
CUST-01096,0,Yes,No,11,Month-to-month,Fiber optic,No,Yes,Electronic check,60.85,613.15,No
CUST-01097,0,No,No,8,Two year,Fiber optic,No,No,Credit card,54.11,427.09,Yes
CUST-01098,0,No,No,17,Two year,DSL,No,No,Electronic check,80.68,1325.29,No
CUST-01099,0,No,Yes,62,Month-to-month,Fiber optic,No,No,Electronic check,72.05,4089.21,No
CUST-01100,0,No,Yes,33,Month-to-month,Fiber optic,No internet service,No,Credit card,52.99,1624.1,No
CUST-01101,0,Yes,Yes,63,Month-to-month,No,No internet service,No,Credit card,76.8,4825.66,Yes
CUST-01102,1,No,No,47,One year,DSL,No internet service,Yes,Credit card,79.47,3513.88,No
CUST-01103,0,Yes,No,40,Two year,DSL,No internet service,No,Electronic check,49.63,1833.68,No
CUST-01104,1,Yes,Yes,20,Month-to-month,Fiber optic,Yes,Yes,Credit card,55.14,1050.32,Yes
CUST-01105,0,Yes,No,25,One year,DSL,Yes,Yes,Mailed check,20.49,471.55,No
CUST-01106,0,Yes,No,10,Month-to-month,DSL,No,No,Electronic check,43.19,422.9,Yes
CUST-01107,0,No,Yes,37,Month-to-month,No,No,No,Credit card,50.15,1817.38,Yes
CUST-01108,1,No,Yes,20,Two year,Fiber optic,Yes,No,Mailed check,66.48,1303.12,Yes
CUST-01109,0,Yes,Yes,21,Month-to-month,DSL,No,Yes,Bank transfer,46.09,930.85,Yes
CUST-01110,0,Yes,Yes,2,Month-to-month,DSL,Yes,No,Electronic check,54.73,106.11,Yes
CUST-01111,0,Yes,No,58,Month-to-month,DSL,Yes,Yes,Electronic check,40.49,2189.06,No
CUST-01112,1,Yes,No,68,One year,Fiber optic,No,No,Credit card,68.42,4596.21,No
CUST-01113,0,No,No,36,Two year,Fiber optic,No internet service,No,Bank transfer,73.51,2419.87,Yes
CUST-01114,0,No,No,39,Two year,DSL,No,Yes,Credit card,73.05,2636.56,No
CUST-01115,0,Yes,No,67,Month-to-month,Fiber optic,No,No,Electronic check,65.25,4368.55,No
CUST-01116,0,Yes,Yes,37,Month-to-month,DSL,No internet service,Yes,Credit card,34.18,1259.65,No
CUST-01117,0,No,Yes,45,One year,DSL,No internet service,Yes,Credit card,52.6,2250.45,No
CUST-01118,0,No,Yes,31,Month-to-month,DSL,No,No,Credit card,56.85,1674.08,No
CUST-01119,0,No,No,37,Two year,Fiber optic,No,No,Electronic check,56.93,1920.38,No
CUST-01120,0,Yes,No,38,One year,DSL,Yes,Yes,Electronic check,66.5,2440.99,No
CUST-01121,0,No,No,51,Month-to-month,DSL,No,Yes,Bank transfer,93.51,4306.91,No
CUST-01122,0,Yes,No,44,Two year,Fiber optic,Yes,Yes,Electronic check,81.24,3329.47,No
CUST-01123,0,No,Yes,36,Month-to-month,Fiber optic,No,Yes,Electronic check,45.25,1534.26,Yes
CUST-01124,0,Yes,No,5,Month-to-month,DSL,No,Yes,Credit card,78.57,388.69,Yes
CUST-01125,0,No,No,66,One year,DSL,Yes,Yes,Bank transfer,77.81,5119.26,No
CUST-01126,0,Yes,No,64,Month-to-month,DSL,No,Yes,Credit card,48.88,3120.19,No
CUST-01127,1,No,No,13,One year,Fiber optic,No,No,Credit card,81.98,1044.3,No
CUST-01128,0,Yes,Yes,21,One year,Fiber optic,No,Yes,Electronic check,61.79,1205.46,No
CUST-01129,0,No,No,71,Two year,DSL,Yes,No,Credit card,36.8,2363.37,No
CUST-01130,1,Yes,No,23,Two year,Fiber optic,Yes,No,Electronic check,74.1,1606.41,Yes
CUST-01131,0,No,No,59,Month-to-month,Fiber optic,No,Yes,Mailed check,69.34,3803.62,Yes
CUST-01132,0,Yes,Yes,57,Month-to-month,DSL,No internet service,No,Mailed check,60.45,3326.84,No
CUST-01133,1,No,Yes,62,One year,DSL,No internet service,Yes,Electronic check,64.25,3732.96,No
CUST-01134,1,No,No,1,Two year,DSL,No,Yes,Bank transfer,50.62,50.07,Yes
CUST-01135,0,Yes,No,35,Month-to-month,DSL,No,No,Electronic check,77.2,2532.86,No
CUST-01136,1,Yes,Yes,41,Month-to-month,Fiber optic,No,Yes,Credit card,64.13,2465.78,No
CUST-01137,0,Yes,Yes,61,Month-to-month,DSL,No internet service,Yes,Credit card,68.33,4067.73,No
CUST-01138,0,Yes,No,16,Month-to-month,No,Yes,No,Bank transfer,72.14,1106.92,Yes
CUST-01139,0,No,No,22,One year,Fiber optic,No,Yes,Electronic check,41.91,853.36,No
CUST-01140,0,Yes,No,13,Month-to-month,Fiber optic,No,No,Bank transfer,47.11,592.63,Yes
CUST-01141,0,Yes,Yes,55,One year,Fiber optic,No,No,Bank transfer,20.8,1094.01,No
CUST-01142,0,Yes,No,72,Two year,Fiber optic,Yes,Yes,Mailed check,76.29,5000.75,No
CUST-01143,0,Yes,No,10,Two year,No,Yes,No,Mailed check,40.76,385.89,No
CUST-01144,0,Yes,No,17,Month-to-month,No,No,Yes,Mailed check,67.65,1140.7,No
CUST-01145,0,No,No,22,Month-to-month,Fiber optic,No,Yes,Credit card,72.42,1467.66,No
CUST-01146,0,Yes,No,64,One year,DSL,No,No,Electronic check,77.05,4642.54,No
CUST-01147,0,No,Yes,32,Two year,Fiber optic,Yes,Yes,Bank transfer,40.92,1214.63,Yes
CUST-01148,0,No,No,20,Month-to-month,DSL,No internet service,No,Mailed check,63.7,1215.0,No
CUST-01149,0,Yes,No,23,Two year,Fiber optic,No,Yes,Bank transfer,98.41,2257.8,Yes
CUST-01150,0,No,No,43,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,99.29,3974.81,No
CUST-01151,1,No,No,28,Two year,Fiber optic,Yes,No,Credit card,84.75,2333.33,Yes
CUST-01152,1,No,Yes,10,Month-to-month,Fiber optic,No internet service,No,Mailed check,71.75,705.9,Yes
CUST-01153,0,Yes,No,59,Month-to-month,DSL,No internet service,Yes,Credit card,44.9,2452.91,No
CUST-01154,0,No,No,30,Month-to-month,Fiber optic,No internet service,No,Electronic check,79.37,2326.96,Yes
CUST-01155,0,Yes,Yes,18,Month-to-month,DSL,No internet service,Yes,Bank transfer,61.84,1111.8,Yes
CUST-01156,0,No,No,53,Month-to-month,Fiber optic,No,Yes,Bank transfer,76.21,4020.56,Yes
CUST-01157,0,Yes,No,54,Month-to-month,Fiber optic,No,No,Credit card,52.34,2714.93,No
CUST-01158,0,Yes,No,11,Month-to-month,DSL,No,No,Electronic check,61.54,619.52,No
CUST-01159,1,No,No,5,One year,Fiber optic,No,Yes,Bank transfer,68.28,311.33,Yes
CUST-01160,0,Yes,Yes,3,Month-to-month,DSL,No internet service,No,Electronic check,69.93,194.41,Yes
CUST-01161,0,Yes,No,55,One year,Fiber optic,Yes,Yes,Mailed check,74.87,3953.68,No
CUST-01162,0,No,Yes,45,Two year,Fiber optic,No,No,Electronic check,53.42,2256.35,Yes
CUST-01163,0,Yes,No,57,Month-to-month,Fiber optic,No internet service,No,Electronic check,38.13,2107.99,Yes
CUST-01164,0,Yes,No,45,Month-to-month,Fiber optic,Yes,Yes,Credit card,97.5,4294.39,No
CUST-01165,0,Yes,No,29,Two year,No,Yes,Yes,Bank transfer,114.79,3056.08,No
CUST-01166,0,No,Yes,43,Two year,Fiber optic,No,No,Credit card,73.95,3149.73,No
CUST-01167,0,No,No,52,Month-to-month,Fiber optic,No,No,Bank transfer,38.52,1814.87,Yes
CUST-01168,0,No,No,29,Two year,Fiber optic,No internet service,Yes,Bank transfer,49.54,1331.06,No
CUST-01169,0,No,No,66,Month-to-month,Fiber optic,Yes,Yes,Electronic check,75.18,4869.99,Yes
CUST-01170,0,No,No,65,Month-to-month,Fiber optic,No,Yes,Credit card,91.82,5481.13,Yes
CUST-01171,0,No,No,58,One year,No,No,No,Electronic check,40.74,2178.64,Yes
CUST-01172,0,No,No,72,Month-to-month,DSL,No,No,Electronic check,62.51,4489.76,No
CUST-01173,0,No,Yes,28,One year,DSL,No,No,Bank transfer,68.92,1912.85,Yes
CUST-01174,0,No,Yes,8,Month-to-month,DSL,No internet service,Yes,Bank transfer,82.29,645.99,Yes
CUST-01175,0,Yes,Yes,35,One year,DSL,No,No,Electronic check,58.13,1866.46,No
CUST-01176,1,Yes,No,54,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,33.72,1685.25,No
CUST-01177,0,Yes,No,56,Month-to-month,DSL,No,Yes,Bank transfer,77.42,4003.93,No
CUST-01178,0,No,Yes,28,Month-to-month,Fiber optic,No,Yes,Mailed check,87.5,2251.34,Yes
CUST-01179,0,No,Yes,21,Month-to-month,DSL,No,Yes,Bank transfer,63.35,1326.42,No
CUST-01180,0,No,No,32,One year,DSL,Yes,Yes,Bank transfer,73.1,2144.12,No
CUST-01181,0,No,No,58,Month-to-month,Fiber optic,Yes,Yes,Mailed check,55.51,3138.03,No
CUST-01182,0,No,No,4,Month-to-month,Fiber optic,No internet service,Yes,Electronic check,48.08,174.07,No
CUST-01183,1,No,No,23,Month-to-month,Fiber optic,Yes,No,Mailed check,85.53,1877.45,Yes
CUST-01184,1,No,No,16,Month-to-month,Fiber optic,No,Yes,Credit card,72.75,1055.85,No
CUST-01185,0,Yes,No,58,Two year,No,No,Yes,Mailed check,74.81,3931.88,No
CUST-01186,0,No,No,34,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,95.04,2982.62,No
CUST-01187,0,Yes,No,6,Two year,DSL,Yes,Yes,Mailed check,43.9,261.44,No
CUST-01188,0,Yes,No,19,Month-to-month,DSL,No,Yes,Bank transfer,53.96,988.21,No
CUST-01189,0,Yes,Yes,3,One year,No,No,No,Bank transfer,68.16,197.35,No
CUST-01190,0,Yes,No,34,Month-to-month,Fiber optic,No,Yes,Mailed check,53.71,1697.88,Yes
CUST-01191,0,Yes,No,72,Month-to-month,Fiber optic,No,Yes,Bank transfer,80.66,5647.01,No
CUST-01192,0,Yes,Yes,41,Two year,Fiber optic,Yes,No,Credit card,61.25,2431.28,No
CUST-01193,0,No,No,63,Two year,DSL,Yes,Yes,Credit card,45.15,2691.33,No
CUST-01194,0,Yes,No,54,Two year,Fiber optic,Yes,No,Credit card,66.32,3467.61,No
CUST-01195,0,No,No,64,Month-to-month,Fiber optic,No,Yes,Electronic check,68.41,4320.07,Yes
CUST-01196,0,Yes,No,22,Month-to-month,No,No,No,Credit card,83.69,1833.89,Yes
CUST-01197,0,No,No,69,One year,DSL,No internet service,Yes,Bank transfer,72.86,5025.63,No
CUST-01198,0,No,No,17,Month-to-month,Fiber optic,Yes,Yes,Mailed check,74.22,1197.18,Yes
CUST-01199,0,No,No,31,One year,DSL,No,No,Mailed check,71.41,1999.59,No
CUST-01200,0,No,Yes,49,One year,No,No,Yes,Electronic check,61.24,2769.45,Yes
CUST-01201,0,No,Yes,20,One year,DSL,No,No,Credit card,50.68,932.19,No
CUST-01202,0,Yes,No,19,Two year,Fiber optic,No,Yes,Credit card,70.78,1250.76,No
CUST-01203,1,Yes,No,9,One year,DSL,Yes,Yes,Electronic check,58.34,491.48,No
CUST-01204,0,No,No,0,Month-to-month,Fiber optic,No,No,Bank transfer,98.8,95.53,Yes
CUST-01205,0,Yes,No,36,Month-to-month,Fiber optic,No,No,Bank transfer,91.84,3149.42,Yes
CUST-01206,0,Yes,Yes,72,One year,DSL,No,Yes,Electronic check,77.66,5395.67,No
CUST-01207,0,No,No,16,Month-to-month,No,Yes,Yes,Bank transfer,72.57,1157.85,No
CUST-01208,0,Yes,No,32,Month-to-month,No,No,No,Credit card,63.24,1831.24,No
CUST-01209,1,No,No,68,Month-to-month,No,No,No,Mailed check,39.78,2438.43,No
CUST-01210,0,Yes,No,56,One year,DSL,No,No,Bank transfer,60.68,3284.42,No
CUST-01211,0,Yes,No,0,Two year,Fiber optic,Yes,No,Credit card,67.03,63.99,Yes
CUST-01212,0,Yes,No,36,One year,Fiber optic,No,Yes,Mailed check,69.59,2375.66,Yes
CUST-01213,0,No,No,10,Month-to-month,Fiber optic,No,No,Electronic check,74.39,732.99,No
CUST-01214,0,No,Yes,18,Month-to-month,Fiber optic,No,Yes,Mailed check,83.43,1375.43,No
CUST-01215,0,No,Yes,17,Month-to-month,Fiber optic,No,Yes,Electronic check,51.16,832.64,Yes
CUST-01216,0,Yes,Yes,44,Month-to-month,DSL,Yes,No,Mailed check,51.34,2243.58,No
CUST-01217,1,Yes,No,14,One year,Fiber optic,Yes,No,Bank transfer,94.02,1243.34,Yes
CUST-01218,0,No,No,18,One year,DSL,No,Yes,Electronic check,80.42,1386.75,No
CUST-01219,1,Yes,No,16,Month-to-month,DSL,No,No,Bank transfer,57.18,829.8,No
CUST-01220,1,Yes,No,26,Month-to-month,DSL,No,Yes,Credit card,62.86,1527.99,Yes
CUST-01221,1,Yes,Yes,47,Month-to-month,DSL,No,Yes,Mailed check,62.95,2675.03,No
CUST-01222,1,No,Yes,29,Two year,Fiber optic,No,No,Credit card,65.63,1821.88,No
CUST-01223,0,Yes,No,23,One year,Fiber optic,No,No,Mailed check,74.45,1642.22,Yes
CUST-01224,0,Yes,No,37,Month-to-month,DSL,No,Yes,Bank transfer,115.7,4259.86,No
CUST-01225,0,No,No,44,Two year,Fiber optic,No,Yes,Electronic check,68.8,2917.74,No
CUST-01226,0,No,No,1,Month-to-month,No,Yes,Yes,Mailed check,78.25,70.45,Yes
CUST-01227,0,No,No,64,Month-to-month,No,No internet service,Yes,Credit card,31.27,1967.91,No
CUST-01228,0,No,No,66,Two year,No,No internet service,No,Bank transfer,55.3,3405.14,No
CUST-01229,0,No,No,43,Month-to-month,No,No,Yes,Bank transfer,89.58,3741.88,No
CUST-01230,0,No,No,41,Month-to-month,Fiber optic,No internet service,No,Bank transfer,73.05,2774.62,Yes
CUST-01231,0,No,Yes,50,One year,No,No internet service,Yes,Electronic check,18.0,878.42,No
CUST-01232,0,Yes,No,32,Month-to-month,No,No,Yes,Credit card,78.48,2493.15,No
CUST-01233,0,Yes,No,26,One year,DSL,No,Yes,Mailed check,103.36,2439.94,Yes
CUST-01234,0,No,Yes,25,Month-to-month,No,No,No,Electronic check,25.08,598.43,Yes
CUST-01235,0,No,Yes,11,Month-to-month,Fiber optic,Yes,No,Credit card,95.39,1001.06,Yes
CUST-01236,0,Yes,No,61,Month-to-month,Fiber optic,Yes,Yes,Electronic check,18.0,1019.65,Yes
CUST-01237,0,No,Yes,23,Month-to-month,No,No,Yes,Credit card,83.76,1799.65,No
CUST-01238,0,No,No,20,Month-to-month,Fiber optic,No,Yes,Mailed check,64.83,1254.61,Yes
CUST-01239,0,Yes,No,70,Month-to-month,Fiber optic,No,Yes,Electronic check,18.0,1170.87,Yes
CUST-01240,0,No,No,36,Two year,Fiber optic,No,Yes,Electronic check,73.92,2403.16,No
CUST-01241,0,Yes,Yes,45,Month-to-month,Fiber optic,No,No,Bank transfer,88.02,3869.48,No
CUST-01242,1,No,No,17,Month-to-month,No,No,Yes,Bank transfer,72.28,1182.71,Yes
CUST-01243,0,No,No,20,Month-to-month,No,Yes,No,Electronic check,76.7,1419.02,Yes
CUST-01244,1,No,Yes,53,Month-to-month,Fiber optic,No,No,Mailed check,56.77,2997.24,No
CUST-01245,0,No,No,32,Month-to-month,No,Yes,Yes,Electronic check,27.77,879.61,No
CUST-01246,0,No,Yes,10,One year,DSL,Yes,Yes,Bank transfer,78.84,785.59,No
CUST-01247,1,Yes,No,60,Month-to-month,No,Yes,No,Credit card,100.0,5707.34,Yes
CUST-01248,0,No,No,29,Two year,DSL,Yes,Yes,Mailed check,87.59,2345.83,No
